nombre,artista,reproducciones,url,imagen_url,audio_url
Sometimes,Mattyeux,657020,https://www.last.fm/music/Mattyeux/_/Sometimes,https://lastfm.freetls.fastly.net/i/u/300x300/feab6237c048521737372dbc3448aa0c.png,
Plastic Cigarette,Zach Bryan,656682,https://www.last.fm/music/Zach+Bryan/_/Plastic+Cigarette,https://lastfm.freetls.fastly.net/i/u/300x300/0237bc53e6f5d7903e4f14baa2643906.png,
IS THIS A CULT?,Melanie Martinez,656560,https://www.last.fm/music/Melanie+Martinez/_/IS+THIS+A+CULT%3F,https://lastfm.freetls.fastly.net/i/u/300x300/12b1be07db4565f69eee620aa2210d5f.png,
YOUNGCREATORCREW,CORTIS,655743,https://www.last.fm/music/CORTIS/_/YOUNGCREATORCREW,https://lastfm.freetls.fastly.net/i/u/300x300/a52fd2031075df1139013935bba88f01.png,
The One Who's Running The Show,Gooseworx,655595,https://www.last.fm/music/Gooseworx/_/The+One+Who%27s+Running+The+Show,https://lastfm.freetls.fastly.net/i/u/300x300/e74af47b3b3bf7a19aa08bae728c7ced.png,
Gutter,Melanie Martinez,654213,https://www.last.fm/music/Melanie+Martinez/_/Gutter,https://lastfm.freetls.fastly.net/i/u/300x300/12b1be07db4565f69eee620aa2210d5f.png,
White Boy With A Gun,Melanie Martinez,653312,https://www.last.fm/music/Melanie+Martinez/_/White+Boy+With+A+Gun,https://lastfm.freetls.fastly.net/i/u/300x300/12b1be07db4565f69eee620aa2210d5f.png,
Promoting Violence,Che,651088,https://www.last.fm/music/Che/_/Promoting+Violence,https://lastfm.freetls.fastly.net/i/u/300x300/c1b2b4f4df906161f7b7af6072e68439.png,
Promoting Violence,Che,645340,https://www.last.fm/music/Che/_/Promoting+Violence,https://lastfm.freetls.fastly.net/i/u/300x300/c1b2b4f4df906161f7b7af6072e68439.png,
Slip,Not For Radio,643816,https://www.last.fm/music/Not+For+Radio/_/Slip,https://lastfm.freetls.fastly.net/i/u/300x300/94169d75cb0785202eedc3b6cff5b39f.png,
Bodyfeeling,underscores,643680,https://www.last.fm/music/underscores/_/Bodyfeeling,https://lastfm.freetls.fastly.net/i/u/300x300/82573426631c6de14959f4753eafe666.png,
Hazel - 2024 Remaster,Far Apart,642259,https://www.last.fm/music/Far+Apart/_/Hazel+-+2024+Remaster,,
UNIQUE,P1Harmony,641939,https://www.last.fm/music/P1Harmony/_/UNIQUE,https://lastfm.freetls.fastly.net/i/u/300x300/1529f82384eb97488d0b3a11264748ed.png,
Racks Blue,Nine Vicious,638370,https://www.last.fm/music/Nine+Vicious/_/Racks+Blue,https://lastfm.freetls.fastly.net/i/u/300x300/f29cd90676617cbdc9c6fecbb582174b.png,
All Them Horses,Noah Kahan,631634,https://www.last.fm/music/Noah+Kahan/_/All+Them+Horses,https://lastfm.freetls.fastly.net/i/u/300x300/428eff122e6076b6d30bcb7b51adc722.png,
Do It (Yves Remix),underscores,631478,https://www.last.fm/music/underscores/_/Do+It+(Yves+Remix),https://lastfm.freetls.fastly.net/i/u/300x300/fb5a9db0f286b4ca638783d91437b78d.png,
Out The Window,Kehlani,630616,https://www.last.fm/music/Kehlani/_/Out+The+Window,https://lastfm.freetls.fastly.net/i/u/300x300/67854e1f75ce3bca321d264a1bf608d6.png,
ACAI,CORTIS,630513,https://www.last.fm/music/CORTIS/_/ACAI,https://lastfm.freetls.fastly.net/i/u/300x300/128c80ba85469e5905720f2a866a5b84.png,
23,Noah Kahan,630435,https://www.last.fm/music/Noah+Kahan/_/23,https://lastfm.freetls.fastly.net/i/u/300x300/428eff122e6076b6d30bcb7b51adc722.png,
through - Remastered,800 Cherries,622932,https://www.last.fm/music/800+Cherries/_/through+-+Remastered,,
WEIGHT WATCHERS,Melanie Martinez,620297,https://www.last.fm/music/Melanie+Martinez/_/WEIGHT+WATCHERS,https://lastfm.freetls.fastly.net/i/u/300x300/12b1be07db4565f69eee620aa2210d5f.png,
Victory Lap Five,Fred again..,620149,https://www.last.fm/music/Fred+again../_/Victory+Lap+Five,https://lastfm.freetls.fastly.net/i/u/300x300/bcd3109340c56c46f048c46b3b9869de.png,
toxic,Slayr,617617,https://www.last.fm/music/Slayr/_/toxic,https://lastfm.freetls.fastly.net/i/u/300x300/3843dd0874586904ef643332806e585d.png,
Ela ké Leitada,Prod.Nifour,615081,https://www.last.fm/music/Prod.Nifour/_/Ela+k%C3%A9+Leitada,,
Empire State Of Mind,JAŸ-Z,613593,https://www.last.fm/music/JA%C5%B8-Z/_/Empire+State+Of+Mind,,
Bombs In The Ville/Hit The Gas,J. Cole,610508,https://www.last.fm/music/J.+Cole/_/Bombs+In+The+Ville%2FHit+The+Gas,https://lastfm.freetls.fastly.net/i/u/300x300/8b356bece54b0a675c533429a66f3736.png,
Daytona,Slayr,610488,https://www.last.fm/music/Slayr/_/Daytona,,
Sideways,Balu Brigada,607977,https://www.last.fm/music/Balu+Brigada/_/Sideways,https://lastfm.freetls.fastly.net/i/u/300x300/3baf45884622b8d34c7ab4928234276a.png,
Bunce Road Blues (with Future & Tems),J. Cole,607151,https://www.last.fm/music/J.+Cole/_/Bunce+Road+Blues+(with+Future+&+Tems),https://lastfm.freetls.fastly.net/i/u/300x300/c65cf106bd7f1f8fa323e790d93733ca.png,
Ice (VVS),P1Harmony,605932,https://www.last.fm/music/P1Harmony/_/Ice+(VVS),https://lastfm.freetls.fastly.net/i/u/300x300/1529f82384eb97488d0b3a11264748ed.png,
Death By MP3,Slayr,603294,https://www.last.fm/music/Slayr/_/Death+By+MP3,https://lastfm.freetls.fastly.net/i/u/300x300/be51220e3208beb8dc4873f00fe590cc.png,
SAME LA,Tiffany Day,603176,https://www.last.fm/music/Tiffany+Day/_/SAME+LA,https://lastfm.freetls.fastly.net/i/u/300x300/619c88789e51db551cfc1b3b39747b63.png,
masked up (feat. YoungBoy Never Broke Again),nettspend,603160,https://www.last.fm/music/nettspend/_/masked+up+(feat.+YoungBoy+Never+Broke+Again),https://lastfm.freetls.fastly.net/i/u/300x300/8f4660743c11cb33ada9de78b15ccf6e.png,
I Will Overcome.,RAYE,602002,https://www.last.fm/music/RAYE/_/I+Will+Overcome.,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png,
Foi assim,Sotam,599851,https://www.last.fm/music/Sotam/_/Foi+assim,,
The Visitor,Sienna Spiro,599804,https://www.last.fm/music/Sienna+Spiro/_/The+Visitor,https://lastfm.freetls.fastly.net/i/u/300x300/4c9e3936ee4281c858f913d627865e78.png,
Orbiter,Noah Kahan,598715,https://www.last.fm/music/Noah+Kahan/_/Orbiter,https://lastfm.freetls.fastly.net/i/u/300x300/aca9c3722555137882432a85236b962b.png,
Talento,Yan Block,598039,https://www.last.fm/music/Yan+Block/_/Talento,,
four seasons.,Brent Faiyaz,596455,https://www.last.fm/music/Brent+Faiyaz/_/four+seasons.,https://lastfm.freetls.fastly.net/i/u/300x300/295ea985a748dcdd8bda7ba105efa8b2.png,
Cuando No Era Cantante - Remix,El Bogueto,596010,https://www.last.fm/music/El+Bogueto/_/Cuando+No+Era+Cantante+-+Remix,,
None Of Ur Friends Business,Ginuwine,594902,https://www.last.fm/music/Ginuwine/_/None+Of+Ur+Friends+Business,https://lastfm.freetls.fastly.net/i/u/300x300/5afa13463435925138d64336c5422392.png,
Dry Spell,Kacey Musgraves,594801,https://www.last.fm/music/Kacey+Musgraves/_/Dry+Spell,https://lastfm.freetls.fastly.net/i/u/300x300/911d88c17e0b169dfbe704a1c965b6dc.png,
Mayonaka no Door~Stay with me,Miki Matsubara,594057,https://www.last.fm/music/Miki+Matsubara/_/Mayonaka+no+Door~Stay+with+me,https://lastfm.freetls.fastly.net/i/u/300x300/232eef09f281a111365b3ee7e5ce88c1.png,
Faço Acontecer,NandaTsunami,592581,https://www.last.fm/music/NandaTsunami/_/Fa%C3%A7o+Acontecer,https://lastfm.freetls.fastly.net/i/u/300x300/e32575119dccd54eb92ff923e3ee83f7.png,
Dan,Noah Kahan,590500,https://www.last.fm/music/Noah+Kahan/_/Dan,https://lastfm.freetls.fastly.net/i/u/300x300/428eff122e6076b6d30bcb7b51adc722.png,
Avoidant,Melanie Martinez,590151,https://www.last.fm/music/Melanie+Martinez/_/Avoidant,https://lastfm.freetls.fastly.net/i/u/300x300/12b1be07db4565f69eee620aa2210d5f.png,
Top Of Cars,Lil M.U.,589618,https://www.last.fm/music/Lil+M.U./_/Top+Of+Cars,,
Wish U Well,underscores,588987,https://www.last.fm/music/underscores/_/Wish+U+Well,https://lastfm.freetls.fastly.net/i/u/300x300/82573426631c6de14959f4753eafe666.png,
24/7,Slayr,588972,https://www.last.fm/music/Slayr/_/24%2F7,https://lastfm.freetls.fastly.net/i/u/300x300/be51220e3208beb8dc4873f00fe590cc.png,
Midnight Sun - Super Loud,Zara Larsson,587641,https://www.last.fm/music/Zara+Larsson/_/Midnight+Sun+-+Super+Loud,,
Life Boat.,RAYE,586615,https://www.last.fm/music/RAYE/_/Life+Boat.,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png,
HRT,Girls Rituals,584465,https://www.last.fm/music/Girls+Rituals/_/HRT,https://lastfm.freetls.fastly.net/i/u/300x300/30131105d2ccaa9d50eb83ff05d1bd91.png,
Who is she,Kiss of Life,582119,https://www.last.fm/music/Kiss+of+Life/_/Who+is+she,https://lastfm.freetls.fastly.net/i/u/300x300/cdb7e90cbfc3a88972fcfa97095aa84b.png,
Million Dollar Mansion,Che,581655,https://www.last.fm/music/Che/_/Million+Dollar+Mansion,https://lastfm.freetls.fastly.net/i/u/300x300/c1b2b4f4df906161f7b7af6072e68439.png,
bedrott,duskydemise,580562,https://www.last.fm/music/duskydemise/_/bedrott,,
All At Once,Ninajirachi,580437,https://www.last.fm/music/Ninajirachi/_/All+At+Once,https://lastfm.freetls.fastly.net/i/u/300x300/d07be8636d6da9e572767ceb1c8422be.png,
Sing Good,Ninajirachi,578449,https://www.last.fm/music/Ninajirachi/_/Sing+Good,https://lastfm.freetls.fastly.net/i/u/300x300/d07be8636d6da9e572767ceb1c8422be.png,
Going Shopping,The Strokes,577841,https://www.last.fm/music/The+Strokes/_/Going+Shopping,https://lastfm.freetls.fastly.net/i/u/300x300/86e66c508b9644b0cf80e97439ae2ccd.png,
One Of Us Is Lying,Lucy Bedroque,577766,https://www.last.fm/music/Lucy+Bedroque/_/One+Of+Us+Is+Lying,https://lastfm.freetls.fastly.net/i/u/300x300/a4d4343e730ea2902a90058284ffe0da.png,
"Crying Laughing Loving Lying (From ""The Holdovers"")",Labi Siffre,574768,https://www.last.fm/music/Labi+Siffre/_/Crying+Laughing+Loving+Lying+(From+%22The+Holdovers%22),,
BATSHIT INTELLIGENCE,Melanie Martinez,574128,https://www.last.fm/music/Melanie+Martinez/_/BATSHIT+INTELLIGENCE,https://lastfm.freetls.fastly.net/i/u/300x300/12b1be07db4565f69eee620aa2210d5f.png,
Hit the Wall,Gracie Abrams,570971,https://www.last.fm/music/Gracie+Abrams/_/Hit+the+Wall,https://lastfm.freetls.fastly.net/i/u/300x300/143adb45a19553ecb912596295eb5f15.png,
First Light,Lana Del Rey,568083,https://www.last.fm/music/Lana+Del+Rey/_/First+Light,https://lastfm.freetls.fastly.net/i/u/300x300/f1d89578e2154e6b78bfbe57f14e8414.png,
24HRS,Nine Vicious,566684,https://www.last.fm/music/Nine+Vicious/_/24HRS,https://lastfm.freetls.fastly.net/i/u/300x300/f29cd90676617cbdc9c6fecbb582174b.png,
Monolith,Melanie Martinez,564904,https://www.last.fm/music/Melanie+Martinez/_/Monolith,https://lastfm.freetls.fastly.net/i/u/300x300/12b1be07db4565f69eee620aa2210d5f.png,
Feelings Between The Lines,A Heartwell Ending,562566,https://www.last.fm/music/A+Heartwell+Ending/_/Feelings+Between+The+Lines,https://lastfm.freetls.fastly.net/i/u/300x300/8876f3ea6ec5915da6d710002d60664a.png,
Bloodline,Alex Warren,561920,https://www.last.fm/music/Alex+Warren/_/Bloodline,,
VELOCIDADE,Santos Bravos,561494,https://www.last.fm/music/Santos+Bravos/_/VELOCIDADE,https://lastfm.freetls.fastly.net/i/u/300x300/65b85badf69620e210ffc9b62c184f0f.png,
Say Why,Zach Bryan,560112,https://www.last.fm/music/Zach+Bryan/_/Say+Why,https://lastfm.freetls.fastly.net/i/u/300x300/0237bc53e6f5d7903e4f14baa2643906.png,
We Go Way Back,Noah Kahan,558406,https://www.last.fm/music/Noah+Kahan/_/We+Go+Way+Back,https://lastfm.freetls.fastly.net/i/u/300x300/1db98694276237a88e3d39c8fa8eba8a.png,
Charme,Liniker,557756,https://www.last.fm/music/Liniker/_/Charme,https://lastfm.freetls.fastly.net/i/u/300x300/8ffa3d0865f667c5c5ad6130bc9955eb.png,
Milk & Honey .,fakemink,557502,https://www.last.fm/music/fakemink/_/Milk+&+Honey+.,https://lastfm.freetls.fastly.net/i/u/300x300/42f887e9e7724350e728abd5e149c9a2.png,
NOGWAPNOLIFE,bleood,557399,https://www.last.fm/music/bleood/_/NOGWAPNOLIFE,https://lastfm.freetls.fastly.net/i/u/300x300/0380e1ed92a1bb7d10d5190771c86989.png,
Hero (Prod. by Primary) - Instrumental,Meego,557226,https://www.last.fm/music/Meego/_/Hero+(Prod.+by+Primary)+-+Instrumental,,
Edge of Desire,Jonas Blue,557083,https://www.last.fm/music/Jonas+Blue/_/Edge+of+Desire,https://lastfm.freetls.fastly.net/i/u/300x300/fbc833019be036b0721647d69876e303.png,
Something Serious,Bruno Mars,556476,https://www.last.fm/music/Bruno+Mars/_/Something+Serious,https://lastfm.freetls.fastly.net/i/u/300x300/4b0ed289f604d7fe09080da4f05e1ead.png,
Just Good Friends - 2012 Remaster,Michael Jackson,555863,https://www.last.fm/music/Michael+Jackson/_/Just+Good+Friends+-+2012+Remaster,https://lastfm.freetls.fastly.net/i/u/300x300/3a1224fa5a5735a9a0f92391c4bda67c.png,
Warm Safe Place,Staind,555156,https://www.last.fm/music/Staind/_/Warm+Safe+Place,https://lastfm.freetls.fastly.net/i/u/300x300/8e3a4cf5a123da1eb70c18cec6adc3bd.png,
No Church In The Wild,JAŸ-Z,549409,https://www.last.fm/music/JA%C5%B8-Z/_/No+Church+In+The+Wild,,
Be Her,Ella Langley,547945,https://www.last.fm/music/Ella+Langley/_/Be+Her,https://lastfm.freetls.fastly.net/i/u/300x300/77cf9ec9eb3e12f3c9e45eec54618d75.png,
MY JEALOUSY - Slowed,vivi baby,545403,https://www.last.fm/music/vivi+baby/_/MY+JEALOUSY+-+Slowed,,
Beware.. The South London Lover Boy.,RAYE,544725,https://www.last.fm/music/RAYE/_/Beware..+The+South+London+Lover+Boy.,https://lastfm.freetls.fastly.net/i/u/300x300/9a46ff6f5eff4b7f011dc63c87e800c0.png,
Hard Knock,Slayr,542949,https://www.last.fm/music/Slayr/_/Hard+Knock,https://lastfm.freetls.fastly.net/i/u/300x300/3843dd0874586904ef643332806e585d.png,
"Night , Blooming Jasmine .",fakemink,541003,"https://www.last.fm/music/fakemink/_/Night+,+Blooming+Jasmine+.",https://lastfm.freetls.fastly.net/i/u/300x300/faace47c849ef65510d2c71c2a47c22d.png,
Paris Hilton,nettspend,540510,https://www.last.fm/music/nettspend/_/Paris+Hilton,https://lastfm.freetls.fastly.net/i/u/300x300/c8aa095fb407e2869048fbd7d8152e92.png,
The Troubles,glaive,539610,https://www.last.fm/music/glaive/_/The+Troubles,https://lastfm.freetls.fastly.net/i/u/300x300/c82d330126bf55f472a4366f5464e9cf.png,
Feather,Nujabes,539391,https://www.last.fm/music/Nujabes/_/Feather,https://lastfm.freetls.fastly.net/i/u/300x300/88a2561984e7cbf8863123de6706e74d.png,
Last Summer,Julia Wolf,539188,https://www.last.fm/music/Julia+Wolf/_/Last+Summer,https://lastfm.freetls.fastly.net/i/u/300x300/6c7a85b3ab336693688949fa1cdbfaee.png,
daño,Peso Pluma,537691,https://www.last.fm/music/Peso+Pluma/_/da%C3%B1o,https://lastfm.freetls.fastly.net/i/u/300x300/65a25c222f32057e5feb6fa332fb7fdd.png,
M.I.A.,Feng,536513,https://www.last.fm/music/Feng/_/M.I.A.,,
To Love Somebody,Holly Humberstone,535827,https://www.last.fm/music/Holly+Humberstone/_/To+Love+Somebody,https://lastfm.freetls.fastly.net/i/u/300x300/9f3305111976bab4b9b8757065c644c8.png,
BROKE BITCH FREE$TYLE,Slayyyter,533268,https://www.last.fm/music/Slayyyter/_/BROKE+BITCH+FREE$TYLE,https://lastfm.freetls.fastly.net/i/u/300x300/f9377db8db3486145237df0231c76fcd.png,
back home,Yeat,531201,https://www.last.fm/music/Yeat/_/back+home,,
Hell’s Front Porch,Melanie Martinez,527573,https://www.last.fm/music/Melanie+Martinez/_/Hell%E2%80%99s+Front+Porch,https://lastfm.freetls.fastly.net/i/u/300x300/221c6232bd06fee890484411d675adc7.png,
"Formula (From ""Euphoria: Season 1"" Soundtrack)",Labrinth,527112,https://www.last.fm/music/Labrinth/_/Formula+(From+%22Euphoria:+Season+1%22+Soundtrack),,
Fool's Gold,Buffalo Traffic Jam,526736,https://www.last.fm/music/Buffalo+Traffic+Jam/_/Fool%27s+Gold,https://lastfm.freetls.fastly.net/i/u/300x300/3d7b99fdc1391f7078c89501a33ddce3.png,
come to brazil,bbno$,526424,https://www.last.fm/music/bbno$/_/come+to+brazil,https://lastfm.freetls.fastly.net/i/u/300x300/54553ed8d74cc08bdfe6cac45a89c29b.png,
Potential,sombr,524842,https://www.last.fm/music/sombr/_/Potential,https://lastfm.freetls.fastly.net/i/u/300x300/0238d0af80097fd0300b744cb94aa5c7.png,
The Last Two People On Earth,Melanie Martinez,524565,https://www.last.fm/music/Melanie+Martinez/_/The+Last+Two+People+On+Earth,https://lastfm.freetls.fastly.net/i/u/300x300/12b1be07db4565f69eee620aa2210d5f.png,
Deus Existe,Anitta,522313,https://www.last.fm/music/Anitta/_/Deus+Existe,https://lastfm.freetls.fastly.net/i/u/300x300/b3f4a79478374352968457721303b927.png,
Moths,Conan Gray,521854,https://www.last.fm/music/Conan+Gray/_/Moths,https://lastfm.freetls.fastly.net/i/u/300x300/16999bd4e6a644739c118493e62c6c02.png,
RIRI,Nine Vicious,520323,https://www.last.fm/music/Nine+Vicious/_/RIRI,https://lastfm.freetls.fastly.net/i/u/300x300/f29cd90676617cbdc9c6fecbb582174b.png,
Dancing On The Wall,MUNA,518375,https://www.last.fm/music/MUNA/_/Dancing+On+The+Wall,https://lastfm.freetls.fastly.net/i/u/300x300/50685e0d182d3f25ff629942a47a0452.png,
Brand New,Slayr,514137,https://www.last.fm/music/Slayr/_/Brand+New,https://lastfm.freetls.fastly.net/i/u/300x300/3843dd0874586904ef643332806e585d.png,
DOIT4ME,Tiffany Day,510577,https://www.last.fm/music/Tiffany+Day/_/DOIT4ME,https://lastfm.freetls.fastly.net/i/u/300x300/619c88789e51db551cfc1b3b39747b63.png,
beReal,Clark Rainbow,510569,https://www.last.fm/music/Clark+Rainbow/_/beReal,https://lastfm.freetls.fastly.net/i/u/300x300/eb6632113ac2a962aba8fbdfe5731e33.png,
i kno u kno wat u did,bleood,508754,https://www.last.fm/music/bleood/_/i+kno+u+kno+wat+u+did,https://lastfm.freetls.fastly.net/i/u/300x300/6381c5dbf6aff51cf0601cef37f0cd1a.png,
leaveamsg,Morgue,508725,https://www.last.fm/music/Morgue/_/leaveamsg,https://lastfm.freetls.fastly.net/i/u/300x300/f9d5ba1b5423f5339ff81992d6c93cfd.png,
Dharma,AJULLIACOSTA,508235,https://www.last.fm/music/AJULLIACOSTA/_/Dharma,https://lastfm.freetls.fastly.net/i/u/300x300/f57de45e7e86953d45993303786f3690.png,
Fuera Del Planeta (Remix),Eloy,506394,https://www.last.fm/music/Eloy/_/Fuera+Del+Planeta+(Remix),,
dance 2,Oklou,506169,https://www.last.fm/music/Oklou/_/dance+2,https://lastfm.freetls.fastly.net/i/u/300x300/4fcaeb28e65c0075c264bb4be308f1fd.png,
Beretta (De Los Cerros La Escuela),El De Las R's,505502,https://www.last.fm/music/El+De+Las+R%27s/_/Beretta+(De+Los+Cerros+La+Escuela),,
Headed North,Noah Kahan,504777,https://www.last.fm/music/Noah+Kahan/_/Headed+North,https://lastfm.freetls.fastly.net/i/u/300x300/428eff122e6076b6d30bcb7b51adc722.png,
Pontos de Aura,NandaTsunami,502745,https://www.last.fm/music/NandaTsunami/_/Pontos+de+Aura,https://lastfm.freetls.fastly.net/i/u/300x300/1812ba4ab30c5a5ac31b233d0433d969.png,
Wayside,Ninajirachi,502295,https://www.last.fm/music/Ninajirachi/_/Wayside,https://lastfm.freetls.fastly.net/i/u/300x300/bc386a19555bf72bf7e86216124daabf.png,
Wassup,CORTIS,501867,https://www.last.fm/music/CORTIS/_/Wassup,https://lastfm.freetls.fastly.net/i/u/300x300/128c80ba85469e5905720f2a866a5b84.png,
Foi por Conveniência,Marília Mendonça,499861,https://www.last.fm/music/Mar%C3%ADlia+Mendon%C3%A7a/_/Foi+por+Conveni%C3%AAncia,https://lastfm.freetls.fastly.net/i/u/300x300/40bcb4d80e366a9a2ac4e1fde095729c.png,
I like it like that,Fcukers,497787,https://www.last.fm/music/Fcukers/_/I+like+it+like+that,https://lastfm.freetls.fastly.net/i/u/300x300/0758bd1a6fad0322cba132ac5e33f767.png,
My System,Felicia,494803,https://www.last.fm/music/Felicia/_/My+System,https://lastfm.freetls.fastly.net/i/u/300x300/4ec53139a0dcd7d29c75a8300e2bae36.png,
Caminhador,Anitta,494395,https://www.last.fm/music/Anitta/_/Caminhador,https://lastfm.freetls.fastly.net/i/u/300x300/b3f4a79478374352968457721303b927.png,
Flashout Freestyle,Slayr,493319,https://www.last.fm/music/Slayr/_/Flashout+Freestyle,https://lastfm.freetls.fastly.net/i/u/300x300/3843dd0874586904ef643332806e585d.png,
Sexo Hot,Barona,490656,https://www.last.fm/music/Barona/_/Sexo+Hot,https://lastfm.freetls.fastly.net/i/u/300x300/5426aa4e745195e2f0ca318da8e441bc.png,
Hotel Room,Ax and the Hatchetmen,489678,https://www.last.fm/music/Ax+and+the+Hatchetmen/_/Hotel+Room,https://lastfm.freetls.fastly.net/i/u/300x300/3c6bd86f08112c45dbc6cdbd35949f76.png,
Trillium (feat. Sara),S3RL,489375,https://www.last.fm/music/S3RL/_/Trillium+(feat.+Sara),https://lastfm.freetls.fastly.net/i/u/300x300/5bc3f96515d1916cf65f7ba534dbc37b.png,
CHOOM,BABYMONSTER,488735,https://www.last.fm/music/BABYMONSTER/_/CHOOM,https://lastfm.freetls.fastly.net/i/u/300x300/db8e93778eecab1d6ba8cf39d463da29.png,
Purpose General,Yeat,486123,https://www.last.fm/music/Yeat/_/Purpose+General,https://lastfm.freetls.fastly.net/i/u/300x300/71e1e5907dbfc8dcbf562b878019ab21.png,
Spoiled,Noah Kahan,486101,https://www.last.fm/music/Noah+Kahan/_/Spoiled,https://lastfm.freetls.fastly.net/i/u/300x300/428eff122e6076b6d30bcb7b51adc722.png,
AiAiA,Ado,485223,https://www.last.fm/music/Ado/_/AiAiA,https://lastfm.freetls.fastly.net/i/u/300x300/1d8cb167208cb3bf4332ad97d6a1abdb.png,
unhappy,s0rrow,483466,https://www.last.fm/music/s0rrow/_/unhappy,https://lastfm.freetls.fastly.net/i/u/300x300/1091e8ea51db81d665a2b4372e2642d6.png,
Ternura,Anitta,476277,https://www.last.fm/music/Anitta/_/Ternura,https://lastfm.freetls.fastly.net/i/u/300x300/b3f4a79478374352968457721303b927.png,
Lighthouse,Noah Kahan,474117,https://www.last.fm/music/Noah+Kahan/_/Lighthouse,https://lastfm.freetls.fastly.net/i/u/300x300/aca9c3722555137882432a85236b962b.png,
Ode To My Family - 2025 Remastered,The Cranberries,470858,https://www.last.fm/music/The+Cranberries/_/Ode+To+My+Family+-+2025+Remastered,,
Died But Came Back,Slayr,468634,https://www.last.fm/music/Slayr/_/Died+But+Came+Back,https://lastfm.freetls.fastly.net/i/u/300x300/3843dd0874586904ef643332806e585d.png,
worry - ultra slowed,LONOWN,464607,https://www.last.fm/music/LONOWN/_/worry+-+ultra+slowed,,
Liekinheitin,Linda Lampenius,464165,https://www.last.fm/music/Linda+Lampenius/_/Liekinheitin,,
