nombre,artista,reproducciones,url,imagen_url
Trillium (feat. Sara),S3RL,473139,https://www.last.fm/music/S3RL/_/Trillium+(feat.+Sara),https://lastfm.freetls.fastly.net/i/u/300x300/5bc3f96515d1916cf65f7ba534dbc37b.png
Funkytown,Lipps Inc.,2430717,https://www.last.fm/music/Lipps+Inc./_/Funkytown,https://lastfm.freetls.fastly.net/i/u/300x300/6d8326a6f38458d0c55bca4bee22b63b.png
Rock and Roll - Remaster,Led Zeppelin,2672950,https://www.last.fm/music/Led+Zeppelin/_/Rock+and+Roll+-+Remaster,https://lastfm.freetls.fastly.net/i/u/300x300/0a1aad695389cf9ed6cbe9bb74f77b29.png
Noticed I Cried,PinkPantheress,3761680,https://www.last.fm/music/PinkPantheress/_/Noticed+I+Cried,https://lastfm.freetls.fastly.net/i/u/300x300/b61a72706919e942872cbdf59b604275.png
WHO? WHAT!,Travis Scott,5212093,https://www.last.fm/music/Travis+Scott/_/WHO%3F+WHAT%21,https://lastfm.freetls.fastly.net/i/u/300x300/4386a469e620103f8436b3e969075959.png
"Baby, This Love I Have",Minnie Riperton,1521423,"https://www.last.fm/music/Minnie+Riperton/_/Baby,+This+Love+I+Have",https://lastfm.freetls.fastly.net/i/u/300x300/2ecaa6c657e3416db6a58f8ea513eead.png
Jenny Was a Friend of Mine,The Killers,9673166,https://www.last.fm/music/The+Killers/_/Jenny+Was+a+Friend+of+Mine,https://lastfm.freetls.fastly.net/i/u/300x300/fae9c99bbb6ae827b508a97328551912.png
Taste (feat. Offset),Tyga,5169349,https://www.last.fm/music/Tyga/_/Taste+(feat.+Offset),
Static,Sleep Theory,968237,https://www.last.fm/music/Sleep+Theory/_/Static,https://lastfm.freetls.fastly.net/i/u/300x300/4291b672d3e5f4c9701bedf436cddad1.png
Foi assim,Sotam,586057,https://www.last.fm/music/Sotam/_/Foi+assim,
Blank,Glare,3600913,https://www.last.fm/music/Glare/_/Blank,https://lastfm.freetls.fastly.net/i/u/300x300/0dc73067f3415ea9f745baf06ccb1002.png
P.O.V.,Clipse,2304887,https://www.last.fm/music/Clipse/_/P.O.V.,https://lastfm.freetls.fastly.net/i/u/300x300/46bdadd764cffe160adb04c0ec080090.png
Daydreamin',Ariana Grande,4019933,https://www.last.fm/music/Ariana+Grande/_/Daydreamin%27,https://lastfm.freetls.fastly.net/i/u/300x300/975b6224803a49429561f0135e33c54d.png
Mi Buen Amor,Mon Laferte,2230670,https://www.last.fm/music/Mon+Laferte/_/Mi+Buen+Amor,https://lastfm.freetls.fastly.net/i/u/300x300/77961ded8449bbdc63f4e0099039184b.png
Infinity,Jaymes Young,4898988,https://www.last.fm/music/Jaymes+Young/_/Infinity,https://lastfm.freetls.fastly.net/i/u/300x300/7026efe7971fba52f75e8367a261c835.png
My World,ILLIT,3610678,https://www.last.fm/music/ILLIT/_/My+World,https://lastfm.freetls.fastly.net/i/u/300x300/417f9093f56aa032be0355bfc29e8cff.png
Needle in the Hay,Elliott Smith,7699003,https://www.last.fm/music/Elliott+Smith/_/Needle+in+the+Hay,https://lastfm.freetls.fastly.net/i/u/300x300/57b122e05ded2a780008d15d6fff45a6.png
Scary Love,The Neighbourhood,5248006,https://www.last.fm/music/The+Neighbourhood/_/Scary+Love,https://lastfm.freetls.fastly.net/i/u/300x300/59caa16d5cb546f22a77daa587641772.png
Feelings Between The Lines,A Heartwell Ending,536630,https://www.last.fm/music/A+Heartwell+Ending/_/Feelings+Between+The+Lines,https://lastfm.freetls.fastly.net/i/u/300x300/8876f3ea6ec5915da6d710002d60664a.png
the kill,Lex Amarni,245646,https://www.last.fm/music/Lex+Amarni/_/the+kill,
Seven (feat. Latto) (Clean Ver.),Jung Kook,61737995,https://www.last.fm/music/Jung+Kook/_/Seven+(feat.+Latto)+(Clean+Ver.),https://lastfm.freetls.fastly.net/i/u/300x300/fd1f2f9210b0be963dfdc17d50a3df21.png
Last Summer,Julia Wolf,523644,https://www.last.fm/music/Julia+Wolf/_/Last+Summer,https://lastfm.freetls.fastly.net/i/u/300x300/6c7a85b3ab336693688949fa1cdbfaee.png
Denver,Jack Harlow,2181417,https://www.last.fm/music/Jack+Harlow/_/Denver,https://lastfm.freetls.fastly.net/i/u/300x300/5295356c4d64dac22d73ae6f98d4a13e.png
Diamonds From Sierra Leone - remix,Kanye West,4011405,https://www.last.fm/music/Kanye+West/_/Diamonds+From+Sierra+Leone+-+remix,https://lastfm.freetls.fastly.net/i/u/300x300/bf96d3d16f9647689c7d3d163b9496f5.png
Some Girls Are Bigger Than Others - 2011 Remaster,The Smiths,3825393,https://www.last.fm/music/The+Smiths/_/Some+Girls+Are+Bigger+Than+Others+-+2011+Remaster,https://lastfm.freetls.fastly.net/i/u/300x300/ae9c3e4f65c0ac7efd2047d79b0e64f9.png
Violet,Daniel Caesar,3395781,https://www.last.fm/music/Daniel+Caesar/_/Violet,https://lastfm.freetls.fastly.net/i/u/300x300/ac02c18eb8d1e174e667092f46e01988.png
Barry Bonds,Kanye West,3727398,https://www.last.fm/music/Kanye+West/_/Barry+Bonds,https://lastfm.freetls.fastly.net/i/u/300x300/8ddd1959a2bef460a5149b3e0cf5e18a.png
Kiss and Make Up,Dua Lipa,6866298,https://www.last.fm/music/Dua+Lipa/_/Kiss+and+Make+Up,https://lastfm.freetls.fastly.net/i/u/300x300/ef387444964b297bb0eab35b7979e501.png
Safety Zone,j-hope,11759980,https://www.last.fm/music/j-hope/_/Safety+Zone,https://lastfm.freetls.fastly.net/i/u/300x300/de10bdaaf59acf21250b313ce12adb75.png
Hardest to Love,The Weeknd,7249645,https://www.last.fm/music/The+Weeknd/_/Hardest+to+Love,https://lastfm.freetls.fastly.net/i/u/300x300/1b13799b036eda0494a3ef4538ff037a.png
Ordinary Life,The Weeknd,4269953,https://www.last.fm/music/The+Weeknd/_/Ordinary+Life,https://lastfm.freetls.fastly.net/i/u/300x300/08e3f15aca0423b084fb49f342756f3b.png
THE BADDEST (BADDER) [feat. Ayesha Erotica],Joey Valence & Brae,2296200,https://www.last.fm/music/Joey+Valence+&+Brae/_/THE+BADDEST+(BADDER)+%5Bfeat.+Ayesha+Erotica%5D,https://lastfm.freetls.fastly.net/i/u/300x300/d29b21b2d4cc088d2442679a5a3c2ee5.png
"Anthems For A Seventeen Year-Old Girl - From ""I Saw the TV Glow""",yeule,3951448,https://www.last.fm/music/yeule/_/Anthems+For+A+Seventeen+Year-Old+Girl+-+From+%22I+Saw+the+TV+Glow%22,
Bola Uma Vela (Trava Chip),MC Meno K,143544,https://www.last.fm/music/MC+Meno+K/_/Bola+Uma+Vela+(Trava+Chip),
Hard 2 Face Reality,Poo Bear,1873562,https://www.last.fm/music/Poo+Bear/_/Hard+2+Face+Reality,https://lastfm.freetls.fastly.net/i/u/300x300/ba0684d15a1992505363d1028d4d0562.png
The Cave,Mumford & Sons,11996909,https://www.last.fm/music/Mumford+&+Sons/_/The+Cave,https://lastfm.freetls.fastly.net/i/u/300x300/eaed804aeb32b0510867d3fea540a4ee.png
What a Wonderful World,Louis Armstrong,8217270,https://www.last.fm/music/Louis+Armstrong/_/What+a+Wonderful+World,https://lastfm.freetls.fastly.net/i/u/300x300/414b4c0bea7443499f9575544d6fcfc7.png
Georgia,Phoebe Bridgers,7282447,https://www.last.fm/music/Phoebe+Bridgers/_/Georgia,https://lastfm.freetls.fastly.net/i/u/300x300/2fb8fc450d0c8ff61f1c1c89e3d313e2.png
Camelot,NLE Choppa,4197344,https://www.last.fm/music/NLE+Choppa/_/Camelot,https://lastfm.freetls.fastly.net/i/u/300x300/579ed8a3dca4a0dc7c055316307a0056.png
Feeling Good,Nina Simone,7172000,https://www.last.fm/music/Nina+Simone/_/Feeling+Good,https://lastfm.freetls.fastly.net/i/u/300x300/36ce8d02b77ef674d05fb4cca94a2706.png
Clark,C418,3219676,https://www.last.fm/music/C418/_/Clark,https://lastfm.freetls.fastly.net/i/u/300x300/b9f87564f51e402c843e109a7021dc83.png
Dream Girl,crisaunt,4658087,https://www.last.fm/music/crisaunt/_/Dream+Girl,https://lastfm.freetls.fastly.net/i/u/300x300/cb8ba4b13555833571918f11fb2cba24.png
VETERAN (feat. Ken Carson),Destroy Lonely,5283342,https://www.last.fm/music/Destroy+Lonely/_/VETERAN+(feat.+Ken+Carson),
Sea Gets Hotter,Durand Jones & The Indications,2170865,https://www.last.fm/music/Durand+Jones+&+The+Indications/_/Sea+Gets+Hotter,https://lastfm.freetls.fastly.net/i/u/300x300/90c0e6dd44dd87360f3beced7f4b89c1.png
Numbers,TEMPOREX,3094761,https://www.last.fm/music/TEMPOREX/_/Numbers,https://lastfm.freetls.fastly.net/i/u/300x300/57c6a48097b1624d162ff7817e9184e4.png
Under Control,The Strokes,6072906,https://www.last.fm/music/The+Strokes/_/Under+Control,https://lastfm.freetls.fastly.net/i/u/300x300/a9c961c8da0d4427b7d7a4018738f5df.png
Better Than Revenge (Taylor's Version),Taylor Swift,7182750,https://www.last.fm/music/Taylor+Swift/_/Better+Than+Revenge+(Taylor%27s+Version),https://lastfm.freetls.fastly.net/i/u/300x300/caa5a586b599869e10542593928b5fdf.png
Jamaican (Bam Bam),Hugel,229298,https://www.last.fm/music/Hugel/_/Jamaican+(Bam+Bam),
drifting,Night Tapes,1530120,https://www.last.fm/music/Night+Tapes/_/drifting,https://lastfm.freetls.fastly.net/i/u/300x300/5027c9fdd9d351333cb8cf9125cfa2ca.png
Limits,Bad Omens,2833046,https://www.last.fm/music/Bad+Omens/_/Limits,https://lastfm.freetls.fastly.net/i/u/300x300/c21fbe817baa1bd772c677837255fa62.png
Vincent,Don McLean,3480350,https://www.last.fm/music/Don+McLean/_/Vincent,https://lastfm.freetls.fastly.net/i/u/300x300/db14077b223d4e7989703886574f7367.png
Blow Your Mind (Mwah),Dua Lipa,6573682,https://www.last.fm/music/Dua+Lipa/_/Blow+Your+Mind+(Mwah),https://lastfm.freetls.fastly.net/i/u/300x300/b678140a31be9e7b83f650b98c5abc5b.png
One Time,beabadoobee,2860552,https://www.last.fm/music/beabadoobee/_/One+Time,https://lastfm.freetls.fastly.net/i/u/300x300/4ca82f805a57a1214cbc94621138f513.png
HEAT,Tove Lo,2171719,https://www.last.fm/music/Tove+Lo/_/HEAT,https://lastfm.freetls.fastly.net/i/u/300x300/27cee62a89e226a7d659bd83a7f8dad0.png
Get It Up,Mindless Self Indulgence,3682319,https://www.last.fm/music/Mindless+Self+Indulgence/_/Get+It+Up,https://lastfm.freetls.fastly.net/i/u/300x300/27555869faa44416a9a42c8a0105f053.png
Tell Me Why,Gotts Street Park,1486331,https://www.last.fm/music/Gotts+Street+Park/_/Tell+Me+Why,
Doomed,Maphra,365246,https://www.last.fm/music/Maphra/_/Doomed,https://lastfm.freetls.fastly.net/i/u/300x300/3dd2a68a2e987eb6c4961e3df792e936.png
Cigarettes,Juice WRLD,5517308,https://www.last.fm/music/Juice+WRLD/_/Cigarettes,https://lastfm.freetls.fastly.net/i/u/300x300/097e3f6262a11d5ef7d5e7962c5b863d.png
Alone Again,The Weeknd,7364420,https://www.last.fm/music/The+Weeknd/_/Alone+Again,https://lastfm.freetls.fastly.net/i/u/300x300/4583932b753c96d0d2f22fe9774e5ef3.png
Like I do,Tate McRae,3035822,https://www.last.fm/music/Tate+McRae/_/Like+I+do,https://lastfm.freetls.fastly.net/i/u/300x300/e9940f75c35cbb64a4f690e2a13dd47e.png
For Once in My Life,Stevie Wonder,4246799,https://www.last.fm/music/Stevie+Wonder/_/For+Once+in+My+Life,https://lastfm.freetls.fastly.net/i/u/300x300/5836e9a1bbd74476c460764fe78f12ba.png
Girls / Girls / Boys,Panic! at the Disco,3473118,https://www.last.fm/music/Panic%21+at+the+Disco/_/Girls+%2F+Girls+%2F+Boys,https://lastfm.freetls.fastly.net/i/u/300x300/8cbc3046aeea717728387657ac218f2a.png
Late Nights & Heartbreak,Hannah Williams,1771639,https://www.last.fm/music/Hannah+Williams/_/Late+Nights+&+Heartbreak,https://lastfm.freetls.fastly.net/i/u/300x300/cee7cc1d5aa84e377f2b0c2ae0151d64.png
Thinking of You - Acoustic Version,Katy Perry,284852,https://www.last.fm/music/Katy+Perry/_/Thinking+of+You+-+Acoustic+Version,https://lastfm.freetls.fastly.net/i/u/300x300/94f480575fe840f1908ece55fd69768d.png
Painkiller,Three Days Grace,3453148,https://www.last.fm/music/Three+Days+Grace/_/Painkiller,https://lastfm.freetls.fastly.net/i/u/300x300/332da6a234b24004c0cf039773924649.png
SOLO STEPPIN CRETE BOY,Lil Yachty,3932522,https://www.last.fm/music/Lil+Yachty/_/SOLO+STEPPIN+CRETE+BOY,https://lastfm.freetls.fastly.net/i/u/300x300/158c6a3484d9d98627d135c19ed792d4.png
Could You Turn Off Your Cell Phone,BTS,2869925,https://www.last.fm/music/BTS/_/Could+You+Turn+Off+Your+Cell+Phone,https://lastfm.freetls.fastly.net/i/u/300x300/78dba25e2277b37775a900b31210fd45.png
Bones,Radiohead,7567937,https://www.last.fm/music/Radiohead/_/Bones,https://lastfm.freetls.fastly.net/i/u/300x300/9ea9931e129bb5efd3606866901855b5.png
Righteous,Juice WRLD,7458096,https://www.last.fm/music/Juice+WRLD/_/Righteous,https://lastfm.freetls.fastly.net/i/u/300x300/e4b7667259610d4af56267b9ac63d244.png
More,5 Seconds of Summer,2058900,https://www.last.fm/music/5+Seconds+of+Summer/_/More,https://lastfm.freetls.fastly.net/i/u/300x300/3b79c8b4b12f78c3c81751b5334e5e2f.png
Bizarre Love Triangle,New Order,7381966,https://www.last.fm/music/New+Order/_/Bizarre+Love+Triangle,https://lastfm.freetls.fastly.net/i/u/300x300/154584359b02ee386c3e4b35274021d2.png
WHAT TO DO? (feat. Don Toliver),JACKBOYS,4983062,https://www.last.fm/music/JACKBOYS/_/WHAT+TO+DO%3F+(feat.+Don+Toliver),
Puddles,Not For Radio,1123947,https://www.last.fm/music/Not+For+Radio/_/Puddles,https://lastfm.freetls.fastly.net/i/u/300x300/94169d75cb0785202eedc3b6cff5b39f.png
eight(Prod.&Feat. SUGA of BTS),IU,11991791,https://www.last.fm/music/IU/_/eight(Prod.&Feat.+SUGA+of+BTS),https://lastfm.freetls.fastly.net/i/u/300x300/380809acaa6b94608a97173e8c68a45b.png
Orbitron,Duster,4621739,https://www.last.fm/music/Duster/_/Orbitron,https://lastfm.freetls.fastly.net/i/u/300x300/8634702883f739742a44915ae3777c29.png
Heavy On My Heart,Lucki,2649143,https://www.last.fm/music/Lucki/_/Heavy+On+My+Heart,https://lastfm.freetls.fastly.net/i/u/300x300/a8b496bb006166c27c6342404e359a77.png
Your Betrayal,Bullet for My Valentine,5317259,https://www.last.fm/music/Bullet+for+My+Valentine/_/Your+Betrayal,https://lastfm.freetls.fastly.net/i/u/300x300/4d153bb02769455397c8b460eacd4f61.png
Working for the Knife,Mitski,7914839,https://www.last.fm/music/Mitski/_/Working+for+the+Knife,https://lastfm.freetls.fastly.net/i/u/300x300/a3f5359881b11fa1820ba25bd7633c32.png
Love Me,Elvis Presley,1862851,https://www.last.fm/music/Elvis+Presley/_/Love+Me,https://lastfm.freetls.fastly.net/i/u/300x300/a52adc0e60534135c1c0241898fa9851.png
Tomorrow Comes Today,Gorillaz,6787226,https://www.last.fm/music/Gorillaz/_/Tomorrow+Comes+Today,https://lastfm.freetls.fastly.net/i/u/300x300/86fc45f14a789e9fee32a99ea9036d3d.png
I Talk to the Wind,King Crimson,4208621,https://www.last.fm/music/King+Crimson/_/I+Talk+to+the+Wind,
"Escapism (feat. AJ Michalka, Zach Callison & Grace Rolek)",Steven Universe,3530964,"https://www.last.fm/music/Steven+Universe/_/Escapism+(feat.+AJ+Michalka,+Zach+Callison+&+Grace+Rolek)",https://lastfm.freetls.fastly.net/i/u/300x300/9ae23aadd030af6b8fc045c35be0ce44.png
I'LL LIKE YOU,ILLIT,2275846,https://www.last.fm/music/ILLIT/_/I%27LL+LIKE+YOU,https://lastfm.freetls.fastly.net/i/u/300x300/ddb80ab795d81fc18d1f65885c697018.png
Talk Of The Town,Fred again..,653286,https://www.last.fm/music/Fred+again../_/Talk+Of+The+Town,https://lastfm.freetls.fastly.net/i/u/300x300/ab905e3529ccc5b823a1e450cb1091b8.png
4ÆM,Grimes,6064336,https://www.last.fm/music/Grimes/_/4%C3%86M,https://lastfm.freetls.fastly.net/i/u/300x300/2068f6dc62cc44af54cc9cac4fa75d07.png
Seasons,Sam Austins,1877843,https://www.last.fm/music/Sam+Austins/_/Seasons,https://lastfm.freetls.fastly.net/i/u/300x300/29211136209097cbfea507a62d9fd161.png
Perfume,NCT DOJAEJUNG,6301817,https://www.last.fm/music/NCT+DOJAEJUNG/_/Perfume,https://lastfm.freetls.fastly.net/i/u/300x300/0b45b3cd51032398abc80613b3fe2e8e.png
Left Behind,The Plot in You,2050327,https://www.last.fm/music/The+Plot+in+You/_/Left+Behind,https://lastfm.freetls.fastly.net/i/u/300x300/95ce01f1f44bfdfcb7b3d343604fe458.png
CASE 143,Stray Kids,7830978,https://www.last.fm/music/Stray+Kids/_/CASE+143,https://lastfm.freetls.fastly.net/i/u/300x300/0983a05894dc53c1c610cb05ee334182.png
Te Quería Ver,Alemán,1929126,https://www.last.fm/music/Alem%C3%A1n/_/Te+Quer%C3%ADa+Ver,
Another High,Snow Strippers,1565516,https://www.last.fm/music/Snow+Strippers/_/Another+High,https://lastfm.freetls.fastly.net/i/u/300x300/e660147c77ecfdec725383b285b83dbe.png
VILLAIN,K/DA,5401185,https://www.last.fm/music/K%2FDA/_/VILLAIN,
Animals - 2020 Remaster,Nickelback,1330218,https://www.last.fm/music/Nickelback/_/Animals+-+2020+Remaster,
Texas,BigXthaPlug,2020094,https://www.last.fm/music/BigXthaPlug/_/Texas,https://lastfm.freetls.fastly.net/i/u/300x300/9fd54700778cc67a30d2a622c173e0eb.png
Chulo PT.2,Bad Gyal,3116601,https://www.last.fm/music/Bad+Gyal/_/Chulo+PT.2,https://lastfm.freetls.fastly.net/i/u/300x300/1c7e529336b19be0e11ee9d4225705e4.png
Walk This Way,Aerosmith,6750294,https://www.last.fm/music/Aerosmith/_/Walk+This+Way,https://lastfm.freetls.fastly.net/i/u/300x300/f9e9632ca1da6116f2b6e5f70ae9e7df.png
Sugar Water Cyanide,Rebecca Black,1798808,https://www.last.fm/music/Rebecca+Black/_/Sugar+Water+Cyanide,https://lastfm.freetls.fastly.net/i/u/300x300/af3d4a3fac6b2e419bc023120dd1a937.png
Or What,NLE Choppa,2856783,https://www.last.fm/music/NLE+Choppa/_/Or+What,https://lastfm.freetls.fastly.net/i/u/300x300/6df7a614b59aadccb6a66a4ef7c61946.png
Headup,Deftones,3619989,https://www.last.fm/music/Deftones/_/Headup,https://lastfm.freetls.fastly.net/i/u/300x300/3e6814b457a9087e0c46d5a949de2766.png
Run the World (Girls),Beyoncé,6782389,https://www.last.fm/music/Beyonc%C3%A9/_/Run+the+World+(Girls),https://lastfm.freetls.fastly.net/i/u/300x300/fd0acc299b94c6f067c6bac375909b9f.png
I'd Rather Pretend,Bryant Barnes,2754700,https://www.last.fm/music/Bryant+Barnes/_/I%27d+Rather+Pretend,https://lastfm.freetls.fastly.net/i/u/300x300/b5a2c61b7caf6336cfe0ce8bc709b7f2.png
No Complaints,Noah Kahan,2978811,https://www.last.fm/music/Noah+Kahan/_/No+Complaints,https://lastfm.freetls.fastly.net/i/u/300x300/d4d93d94f46d2dda7e2fbf5f28ae1713.png
Come Back Home,BTS,3657382,https://www.last.fm/music/BTS/_/Come+Back+Home,https://lastfm.freetls.fastly.net/i/u/300x300/87570481c90bf961ae87be1fffc9ee35.png
Think I'm in Love with You,Chris Stapleton,1521943,https://www.last.fm/music/Chris+Stapleton/_/Think+I%27m+in+Love+with+You,https://lastfm.freetls.fastly.net/i/u/300x300/c54cebde186198c65262d00634f97361.png
Missing Textures,NIVEK FFORHS,1294384,https://www.last.fm/music/NIVEK+FFORHS/_/Missing+Textures,https://lastfm.freetls.fastly.net/i/u/300x300/9e73edfe6f80b88935a9a64f0f62a47a.png
Destination Calabria - Radio Edit,Alex Gaudino,2396241,https://www.last.fm/music/Alex+Gaudino/_/Destination+Calabria+-+Radio+Edit,https://lastfm.freetls.fastly.net/i/u/300x300/e2a6661cd5c6bd2dd503654eac314634.png
Joshua Tree (ft. Rose Gray),Demi Lovato,82375,https://www.last.fm/music/Demi+Lovato/_/Joshua+Tree+(ft.+Rose+Gray),
Skit: Soulmate,BTS,4284365,https://www.last.fm/music/BTS/_/Skit:+Soulmate,https://lastfm.freetls.fastly.net/i/u/300x300/5e64a142ca811baafad94b2909fa3adf.png
Clouds,BUNT.,2465871,https://www.last.fm/music/BUNT./_/Clouds,https://lastfm.freetls.fastly.net/i/u/300x300/e4657b1d7db9a0b5568faac8a9b0319f.png
GIMME A HUG,Drake,3255690,https://www.last.fm/music/Drake/_/GIMME+A+HUG,https://lastfm.freetls.fastly.net/i/u/300x300/939be35e81092648c8617d70ecc6ce9a.png
who’s your boyfriend,Royel Otis,1100841,https://www.last.fm/music/Royel+Otis/_/who%E2%80%99s+your+boyfriend,https://lastfm.freetls.fastly.net/i/u/300x300/17bd2fcbbbf797ea3aa5e6682ccfe850.png
AAA Powerline,Ecco2K,5187424,https://www.last.fm/music/Ecco2K/_/AAA+Powerline,https://lastfm.freetls.fastly.net/i/u/300x300/6c0b9c41b7de45c07131fddf40ddd7cb.png
King Park,La Dispute,2981311,https://www.last.fm/music/La+Dispute/_/King+Park,https://lastfm.freetls.fastly.net/i/u/300x300/1c842a38fa09433bc31a2aa2e547843e.png
STATS,Baby Keem,6283780,https://www.last.fm/music/Baby+Keem/_/STATS,https://lastfm.freetls.fastly.net/i/u/300x300/5bbd2deff99418af019ed977334414c3.png
4th of July,Soundgarden,2541172,https://www.last.fm/music/Soundgarden/_/4th+of+July,https://lastfm.freetls.fastly.net/i/u/300x300/ba46062e0b094a889ac06447fd5714f8.png
Guess,Charli xcx,7153229,https://www.last.fm/music/Charli+xcx/_/Guess,https://lastfm.freetls.fastly.net/i/u/300x300/3b3848d026831045d281f985af1bb087.png
Farmcore,Joost,380595,https://www.last.fm/music/Joost/_/Farmcore,
911,Lady Gaga,10086163,https://www.last.fm/music/Lady+Gaga/_/911,https://lastfm.freetls.fastly.net/i/u/300x300/d380d7b6d29d2606bd8815123b5308e8.png
Dear Theodosia,Leslie Odom Jr.,2980085,https://www.last.fm/music/Leslie+Odom+Jr./_/Dear+Theodosia,
A Cautionary Tale,Laufey,1268488,https://www.last.fm/music/Laufey/_/A+Cautionary+Tale,https://lastfm.freetls.fastly.net/i/u/300x300/047e821da2e8d0fb86b61398c9568d99.png
Irish Goodbye (feat. Kae Tempest),Kneecap,39540,https://www.last.fm/music/Kneecap/_/Irish+Goodbye+(feat.+Kae+Tempest),https://lastfm.freetls.fastly.net/i/u/300x300/e42671b5a2a3cb427bcc68731d7ca6ef.png
The Show Goes On,Lupe Fiasco,4275906,https://www.last.fm/music/Lupe+Fiasco/_/The+Show+Goes+On,https://lastfm.freetls.fastly.net/i/u/300x300/1fb207e5f195480b80c15c008a119545.png
"FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)","Tyler, The Creator",6217138,"https://www.last.fm/music/Tyler,+The+Creator/_/FUCKING+YOUNG+%2F+PERFECT+(feat.+Charlie+Wilson,+Chaz+Bundick,+Sydney+Bennett+&+Kali+Uchis)",https://lastfm.freetls.fastly.net/i/u/300x300/146dff14af2af2e7bd41a4ea0be9904d.png
I Can Love You,Mary J. Blige,1286128,https://www.last.fm/music/Mary+J.+Blige/_/I+Can+Love+You,https://lastfm.freetls.fastly.net/i/u/300x300/5f7c3dfb978fb985965179b6ddcbcf22.png
Julia,SZA,2537612,https://www.last.fm/music/SZA/_/Julia,https://lastfm.freetls.fastly.net/i/u/300x300/96d168c57714450bc515f35d6b1d78ff.png
Smack My Bitch Up,The Prodigy,6670157,https://www.last.fm/music/The+Prodigy/_/Smack+My+Bitch+Up,https://lastfm.freetls.fastly.net/i/u/300x300/4eef5ab11558621bd1a8115c0710595f.png
Headfirst for Halos,My Chemical Romance,4920309,https://www.last.fm/music/My+Chemical+Romance/_/Headfirst+for+Halos,https://lastfm.freetls.fastly.net/i/u/300x300/ac347cf3cda7e91e0d837220f6bb63ea.png
And I Love Her,Kurt Cobain,5818830,https://www.last.fm/music/Kurt+Cobain/_/And+I+Love+Her,https://lastfm.freetls.fastly.net/i/u/300x300/0076cf859512e6bd00cbc29632471307.png
FREESTYLE,OsamaSon,2122429,https://www.last.fm/music/OsamaSon/_/FREESTYLE,https://lastfm.freetls.fastly.net/i/u/300x300/15e9024a395018667e9588f0b6d34fe5.png
